id,term,event,censor,woman
105126,2,1,0,0
105128,1,0,0,1
105128,2,0,0,1
105128,3,0,0,1
105128,4,1,0,1
105130,1,0,0,1
105130,2,1,0,1
105131,1,0,1,1
105131,2,0,1,1
105131,3,0,1,1
105131,4,0,1,1
105132,1,0,0,1
105132,2,0,0,1
105132,3,1,0,1
105133,1,0,1,0
105133,2,0,1,0
105133,3,0,1,0
105134,1,0,1,0
105134,2,0,1,0
105134,3,0,1,0
105135,1,0,0,1
105135,2,1,0,1
105136,1,0,0,1
105136,2,0,0,1
105136,3,1,0,1
105137,1,0,1,1
105137,2,0,1,1
105137,3,0,1,1
105139,1,0,0,0
105139,2,0,0,0
105139,3,0,0,0
105139,4,1,0,0
105140,1,0,1,0
105140,2,0,1,0
105140,3,0,1,0
105143,1,0,0,1
105143,2,0,0,1
105143,3,1,0,1
105144,1,0,0,1
105144,2,1,0,1
105145,1,0,0,1
105145,2,1,0,1
105147,1,0,1,1
105147,2,0,1,1
105147,3,0,1,1
105150,1,0,1,0
105150,2,0,1,0
105150,3,0,1,0
105152,1,0,0,0
105152,2,0,0,0
105152,3,1,0,0
105153,1,0,1,0
105153,2,0,1,0
105160,1,0,1,0
105160,2,0,1,0
105160,3,0,1,0
105160,4,0,1,0
105161,1,0,1,0
105161,2,0,1,0
105162,1,0,1,1
105162,2,0,1,1
105162,3,0,1,1
105162,4,0,1,1
105163,1,0,0,1
105163,2,1,0,1
105164,1,0,1,1
105167,1,0,1,0
105167,2,0,1,0
105167,3,0,1,0
105168,1,0,0,0
105168,2,1,0,0
105169,1,0,1,1
106106,1,0,0,1
106106,2,1,0,1
106107,1,0,1,1
106107,2,0,1,1
106107,3,0,1,1
106108,1,0,1,1
106108,2,0,1,1
106108,3,0,1,1
106110,1,0,0,0
106110,2,1,0,0
106111,1,0,1,1
106112,1,0,0,0
106112,2,1,0,0
106114,1,0,0,1
106114,2,0,0,1
106114,3,1,0,1
106121,1,0,0,0
106121,2,1,0,0
106124,1,0,1,0
106125,1,0,0,0
106125,2,1,0,0
106126,1,0,1,0
106126,2,0,1,0
106126,3,0,1,0
106130,1,0,1,0
106133,1,0,1,1
106137,1,0,1,0
106139,1,0,1,0
106139,2,0,1,0
106141,1,0,1,0
106141,2,0,1,0
106141,3,0,1,0
106142,1,0,1,0
106144,1,0,1,1
106150,1,0,1,0
106150,2,0,1,0
106150,3,0,1,0
106151,1,0,1,1
106151,2,0,1,1
106151,3,0,1,1
106155,1,0,1,0
106157,1,0,1,1
106161,1,0,1,0
106163,1,0,0,0
106163,2,1,0,0
106166,1,0,1,0
106166,2,0,1,0
106166,3,0,1,0
106171,1,0,1,1
106172,1,0,1,0
108101,1,0,0,0
108101,2,1,0,0
108102,1,0,1,1
108103,1,0,0,1
108103,2,1,0,1
108104,1,0,1,0
108105,1,0,0,1
108105,2,1,0,1
108107,1,0,1,0
108107,2,0,1,0
108107,3,0,1,0
108109,1,0,1,1
108109,2,0,1,1
108109,3,0,1,1
108110,1,0,0,1
108110,2,1,0,1
108111,1,1,0,0
108112,1,0,0,1
108112,2,1,0,1
108114,1,0,0,1
108114,2,1,0,1
108118,1,0,1,1
108123,1,0,1,1
108123,2,0,1,1
108123,3,0,1,1
108124,1,0,1,0
108124,2,0,1,0
108126,1,0,1,1
108126,2,0,1,1
108128,1,0,0,0
108128,2,1,0,0
108130,1,0,1,1
108130,2,0,1,1
108130,3,0,1,1
108133,1,0,1,0
108133,2,0,1,0
108133,3,0,1,0
108137,1,0,1,1
108137,2,0,1,1
108137,3,0,1,1
108138,1,0,1,0
108138,2,0,1,0
108140,1,0,0,1
108140,2,1,0,1
108142,1,0,0,1
108142,2,1,0,1
108143,1,0,0,0
108143,2,1,0,0
108147,1,0,0,1
108147,2,0,0,1
108147,3,0,0,1
108147,4,1,0,1
108150,1,0,1,1
108150,2,0,1,1
108154,1,0,1,1
108154,2,0,1,1
108155,1,0,0,1
108155,2,1,0,1
108156,1,0,1,1
108156,2,0,1,1
108156,3,0,1,1
108156,4,0,1,1
108157,1,0,0,1
108157,2,1,0,1
108158,1,0,0,1
108158,2,1,0,1
108159,1,0,0,1
108159,2,1,0,1
108162,1,0,1,0
108162,2,0,1,0
108162,3,0,1,0
108162,4,0,1,0
108167,1,0,1,1
108167,2,0,1,1
108168,1,0,1,1
108168,2,0,1,1
109106,1,0,0,0
109106,2,1,0,0
109112,1,0,1,0
109112,2,0,1,0
109112,3,0,1,0
109112,4,0,1,0
109113,1,0,1,1
109113,2,0,1,1
109113,3,0,1,1
109113,4,0,1,1
109114,1,0,1,1
109114,2,0,1,1
109114,3,0,1,1
109114,4,0,1,1
109115,1,0,1,0
109122,1,0,1,0
109122,2,0,1,0
109122,3,0,1,0
109126,1,0,1,1
109126,2,0,1,1
109126,3,0,1,1
109128,1,0,1,1
109128,2,0,1,1
109128,3,0,1,1
109128,4,0,1,1
109130,1,0,1,1
109130,2,0,1,1
109130,3,0,1,1
109132,1,0,1,1
109132,2,0,1,1
109132,3,0,1,1
109132,4,0,1,1
109133,1,0,0,0
109133,2,0,0,0
109133,3,0,0,0
109133,4,1,0,0
109152,1,0,0,0
109152,2,0,0,0
109152,3,1,0,0
109156,1,0,0,1
109156,2,1,0,1
109160,1,0,1,0
109160,2,0,1,0
109160,3,0,1,0
109160,4,0,1,0
110108,1,0,1,1
110109,1,0,0,1
110109,2,1,0,1
110110,1,1,0,1
110112,1,0,1,0
110114,1,1,0,0
110116,1,1,0,0
110117,1,0,1,0
110117,2,0,1,0
110117,3,0,1,0
110122,1,1,0,1
110123,1,0,1,1
110124,1,0,0,0
110124,2,1,0,0
110125,1,0,0,0
110125,2,1,0,0
110127,1,0,1,0
110127,2,0,1,0
110127,3,0,1,0
110128,1,0,1,1
110130,1,0,1,0
110133,1,1,0,1
110135,1,0,0,1
110135,2,1,0,1
110137,1,0,1,0
110137,2,0,1,0
110137,3,0,1,0
110139,1,0,1,0
110139,2,0,1,0
110139,3,0,1,0
110140,1,0,1,1
110140,2,0,1,1
110140,3,0,1,1
110144,1,0,1,0
110146,1,0,1,0
110146,2,0,1,0
110146,3,0,1,0
110147,1,1,0,0
110150,1,0,1,1
110152,1,0,1,0
110152,2,0,1,0
110152,3,0,1,0
110154,1,0,1,0
110155,1,1,0,0
110158,1,1,0,0
110160,1,0,0,0
110160,2,0,0,0
110160,3,0,0,0
110160,4,1,0,0
110162,1,0,1,1
110163,1,1,0,1
110167,1,0,1,0
110167,2,0,1,0
110167,3,0,1,0
110167,4,0,1,0
111103,1,0,1,0
111112,1,0,1,1
111112,2,0,1,1
111112,3,0,1,1
111118,1,0,0,1
111118,2,1,0,1
111120,1,0,1,1
111120,2,0,1,1
111120,3,0,1,1
111130,1,0,1,1
111130,2,0,1,1
111130,3,0,1,1
111146,1,0,1,0
111151,1,0,1,0
111151,2,0,1,0
111151,3,0,1,0
111160,1,0,1,0
111160,2,0,1,0
111160,3,0,1,0
111169,1,0,0,0
111169,2,1,0,0
111171,1,0,0,0
111171,2,1,0,0
112107,1,0,1,1
112107,2,0,1,1
112107,3,0,1,1
112107,4,0,1,1
112109,1,0,1,1
112109,2,0,1,1
112109,3,0,1,1
112109,4,0,1,1
112110,1,0,1,1
112110,2,0,1,1
112110,3,0,1,1
112110,4,0,1,1
112114,1,0,1,1
112114,2,0,1,1
112114,3,0,1,1
112115,1,0,1,1
112115,2,0,1,1
112115,3,0,1,1
112120,1,0,0,0
112120,2,1,0,0
112125,1,0,0,1
112125,2,0,0,1
112125,3,1,0,1
112126,1,0,0,1
112126,2,0,0,1
112126,3,1,0,1
112128,1,0,0,1
112128,2,0,0,1
112128,3,1,0,1
112129,1,0,0,1
112129,2,0,0,1
112129,3,1,0,1
112136,1,0,1,1
112136,2,0,1,1
112137,1,0,0,1
112137,2,0,0,1
112137,3,1,0,1
112139,1,0,1,0
112139,2,0,1,0
112139,3,0,1,0
112139,4,0,1,0
112142,1,0,1,1
112142,2,0,1,1
112142,3,0,1,1
112142,4,0,1,1
112145,1,0,1,1
112146,1,0,1,1
112149,1,0,1,1
112149,2,0,1,1
112149,3,0,1,1
112150,1,0,1,0
112150,2,0,1,0
112150,3,0,1,0
112150,4,0,1,0
112151,1,0,0,1
112151,2,0,0,1
112151,3,1,0,1
112153,1,0,0,1
112153,2,1,0,1
112157,1,0,0,0
112157,2,0,0,0
112157,3,1,0,0
112159,1,0,1,1
112161,1,0,0,1
112161,2,0,0,1
112161,3,1,0,1
112162,1,0,1,0
112162,2,0,1,0
112162,3,0,1,0
112162,4,0,1,0
112165,1,0,0,1
112165,2,0,0,1
112165,3,1,0,1
112176,1,0,1,1
112176,2,0,1,1
112176,3,0,1,1
112176,4,0,1,1
112177,1,0,0,1
112177,2,1,0,1
112181,1,0,0,1
112181,2,0,0,1
112181,3,1,0,1
112185,1,0,1,0
112185,2,0,1,0
112185,3,0,1,0
112185,4,0,1,0
112186,1,0,1,0
112186,2,0,1,0
112186,3,0,1,0
112186,4,0,1,0
112191,1,0,1,1
112191,2,0,1,1
112191,3,0,1,1
112191,4,0,1,1
112192,1,0,0,1
112192,2,0,0,1
112192,3,1,0,1
112195,1,0,0,1
112195,2,1,0,1
112196,1,0,0,0
112196,2,0,0,0
112196,3,1,0,0
112197,1,0,1,1
112197,2,0,1,1
112197,3,0,1,1
112197,4,0,1,1
114101,1,0,0,1
114101,2,0,0,1
114101,3,0,0,1
114101,4,1,0,1
114105,1,0,1,0
114105,2,0,1,0
114105,3,0,1,0
114105,4,0,1,0
114106,1,0,0,1
114106,2,1,0,1
114107,1,0,0,0
114107,2,1,0,0
114110,1,0,0,1
114110,2,0,0,1
114110,3,1,0,1
114112,1,1,0,1
114113,1,0,0,1
114113,2,1,0,1
114115,1,0,1,0
114124,1,0,0,1
114124,2,1,0,1
114126,1,0,0,1
114126,2,0,0,1
114126,3,1,0,1
114127,1,0,1,1
114127,2,0,1,1
114127,3,0,1,1
114127,4,0,1,1
114128,1,0,0,1
114128,2,0,0,1
114128,3,0,0,1
114128,4,1,0,1
114131,1,0,1,1
114131,2,0,1,1
114131,3,0,1,1
114133,1,0,0,1
114133,2,0,0,1
114133,3,1,0,1
114134,1,1,0,1
114135,1,0,1,1
114135,2,0,1,1
114135,3,0,1,1
114136,1,0,0,1
114136,2,1,0,1
114138,1,0,1,1
114138,2,0,1,1
114139,1,0,1,0
114141,1,1,0,1
114142,1,0,1,1
114142,2,0,1,1
114142,3,0,1,1
114143,1,0,1,1
114143,2,0,1,1
114147,1,0,0,0
114147,2,0,0,0
114147,3,0,0,0
114147,4,1,0,0
114148,1,0,1,0
114149,1,0,1,0
114159,1,0,1,0
114159,2,0,1,0
114161,1,1,0,1
114162,1,0,0,1
114162,2,0,0,1
114162,3,0,0,1
114162,4,1,0,1
114163,1,0,0,1
114163,2,0,0,1
114163,3,0,0,1
114163,4,1,0,1
114165,1,0,1,0
114168,1,0,0,0
114168,2,0,0,0
114168,3,0,0,0
114168,4,1,0,0
114170,1,0,0,0
114170,2,0,0,0
114170,3,0,0,0
114170,4,1,0,0
114171,1,0,1,0
114171,2,0,1,0
114171,3,0,1,0
115101,1,0,1,0
115101,2,0,1,0
115101,3,0,1,0
115101,4,0,1,0
115102,1,0,0,1
115102,2,1,0,1
115103,1,0,0,0
115103,2,0,0,0
115103,3,0,0,0
115103,4,1,0,0
115104,1,0,0,1
115104,2,0,0,1
115104,3,0,0,1
115104,4,1,0,1
115107,1,0,0,0
115107,2,1,0,0
115109,1,0,0,1
115109,2,0,0,1
115109,3,0,0,1
115109,4,1,0,1
115111,1,0,1,0
115111,2,0,1,0
115111,3,0,1,0
115112,1,0,0,0
115112,2,1,0,0
115113,1,0,1,1
115115,1,0,1,0
115115,2,0,1,0
115115,3,0,1,0
115115,4,0,1,0
115118,1,0,1,1
115118,2,0,1,1
115118,3,0,1,1
115118,4,0,1,1
115119,1,1,0,0
115121,1,0,0,1
115121,2,0,0,1
115121,3,1,0,1
115125,1,0,1,0
115125,2,0,1,0
115125,3,0,1,0
115125,4,0,1,0
115127,1,0,0,0
115127,2,0,0,0
115127,3,1,0,0
115128,1,0,0,1
115128,2,1,0,1
115129,1,0,0,1
115129,2,1,0,1
115131,1,0,1,1
115131,2,0,1,1
115131,3,0,1,1
115131,4,0,1,1
115132,1,0,0,0
115132,2,1,0,0
115134,1,0,1,1
115134,2,0,1,1
115134,3,0,1,1
115135,1,0,0,0
115135,2,0,0,0
115135,3,0,0,0
115135,4,1,0,0
115136,1,0,1,1
115136,2,0,1,1
115136,3,0,1,1
115136,4,0,1,1
115138,1,0,0,1
115138,2,1,0,1
115139,1,0,0,1
115139,2,1,0,1
115144,1,0,0,1
115144,2,1,0,1
115147,1,0,0,1
115147,2,1,0,1
115148,1,0,1,0
115148,2,0,1,0
115148,3,0,1,0
115149,1,0,1,0
115149,2,0,1,0
115149,3,0,1,0
115149,4,0,1,0
115150,1,0,0,0
115150,2,1,0,0
115153,1,0,0,0
115153,2,0,0,0
115153,3,1,0,0
115156,1,0,0,1
115156,2,0,0,1
115156,3,1,0,1
115157,1,0,0,0
115157,2,1,0,0
115158,1,1,0,1
115159,1,0,0,0
115159,2,0,0,0
115159,3,1,0,0
115160,1,0,0,1
115160,2,0,0,1
115160,3,1,0,1
115164,1,0,1,0
115164,2,0,1,0
115164,3,0,1,0
115164,4,0,1,0
115165,1,0,0,1
115165,2,1,0,1
115166,1,0,0,1
115166,2,0,0,1
115166,3,1,0,1
115191,1,0,1,0
115191,2,0,1,0
115191,3,0,1,0
115196,1,0,1,0
115196,2,0,1,0
115196,3,0,1,0
115196,4,0,1,0
115203,1,0,0,0
115203,2,1,0,0
115208,1,0,0,0
115208,2,0,0,0
115208,3,0,0,0
115208,4,1,0,0
115216,1,0,0,1
115216,2,1,0,1
115217,1,0,1,0
115217,2,0,1,0
115217,3,0,1,0
115217,4,0,1,0
115221,1,1,0,1
115224,1,0,1,0
115224,2,0,1,0
115224,3,0,1,0
115224,4,0,1,0
115225,1,0,0,1
115225,2,0,0,1
115225,3,1,0,1
115229,1,0,1,1
115229,2,0,1,1
115229,3,0,1,1
115229,4,0,1,1
115235,1,0,1,0
115235,2,0,1,0
115235,3,0,1,0
115238,1,0,1,0
115238,2,0,1,0
115238,3,0,1,0
115238,4,0,1,0
115241,1,0,0,1
115241,2,0,0,1
115241,3,0,0,1
115241,4,1,0,1
115248,1,0,1,1
115248,2,0,1,1
115248,3,0,1,1
115248,4,0,1,1
115252,1,1,0,0
115256,1,0,1,0
115256,2,0,1,0
115256,3,0,1,0
115256,4,0,1,0
115260,1,0,1,1
115260,2,0,1,1
115270,1,0,0,0
115270,2,0,0,0
115270,3,0,0,0
115270,4,1,0,0
116102,1,0,1,0
116102,2,0,1,0
116102,3,0,1,0
116102,4,0,1,0
116109,1,0,1,0
116109,2,0,1,0
116109,3,0,1,0
116110,1,0,0,0
116110,2,1,0,0
116115,1,0,0,0
116115,2,1,0,0
116117,1,0,1,0
116117,2,0,1,0
116117,3,0,1,0
116117,4,0,1,0
116118,1,0,0,0
116118,2,1,0,0
116119,1,0,0,1
116119,2,1,0,1
116120,1,1,0,1
116128,1,0,0,1
116128,2,0,0,1
116128,3,1,0,1
116129,1,0,0,1
116129,2,0,0,1
116129,3,1,0,1
116135,1,0,0,0
116135,2,0,0,0
116135,3,0,0,0
116135,4,1,0,0
116136,1,1,0,1
116138,1,0,0,0
116138,2,1,0,0
116139,1,0,0,0
116139,2,1,0,0
116141,1,0,1,1
116141,2,0,1,1
116141,3,0,1,1
116141,4,0,1,1
116142,1,0,0,1
116142,2,0,0,1
116142,3,0,0,1
116142,4,1,0,1
116144,1,0,1,1
116144,2,0,1,1
116144,3,0,1,1
116146,1,0,1,0
116146,2,0,1,0
116146,3,0,1,0
116146,4,0,1,0
116154,1,0,0,1
116154,2,1,0,1
116156,1,1,0,1
116158,1,0,0,0
116158,2,0,0,0
116158,3,0,0,0
116158,4,1,0,0
116161,1,0,0,0
116161,2,0,0,0
116161,3,1,0,0
116162,1,0,1,0
116162,2,0,1,0
116162,3,0,1,0
116162,4,0,1,0
116165,1,0,1,0
116165,2,0,1,0
116165,3,0,1,0
116165,4,0,1,0
116166,1,0,0,0
116166,2,0,0,0
116166,3,1,0,0
116169,1,0,1,1
116169,2,0,1,1
116169,3,0,1,1
116170,1,0,1,0
116170,2,0,1,0
116170,3,0,1,0
116170,4,0,1,0
116171,1,0,1,0
116171,2,0,1,0
116171,3,0,1,0
116172,1,0,1,1
116172,2,0,1,1
116172,3,0,1,1
116172,4,0,1,1
116178,1,1,0,0
116201,1,0,1,0
116201,2,0,1,0
116201,3,0,1,0
116201,4,0,1,0
116211,1,0,0,1
116211,2,0,0,1
116211,3,1,0,1
116215,1,1,0,0
116218,1,0,0,0
116218,2,1,0,0
116226,1,1,0,1
116227,1,0,0,1
116227,2,1,0,1
116228,1,0,1,1
116228,2,0,1,1
116228,3,0,1,1
116228,4,0,1,1
117101,1,0,1,0
117101,2,0,1,0
117101,3,0,1,0
117102,1,0,1,1
117102,2,0,1,1
117102,3,0,1,1
117103,1,0,0,0
117103,2,1,0,0
117104,1,0,1,1
117104,2,0,1,1
117104,3,0,1,1
117105,1,0,1,1
117105,2,0,1,1
117106,1,0,1,0
117106,2,0,1,0
117106,3,0,1,0
117108,1,0,1,0
117108,2,0,1,0
117110,1,0,1,1
117110,2,0,1,1
117111,1,0,0,1
117111,2,1,0,1
117112,1,0,1,1
117112,2,0,1,1
117112,3,0,1,1
117112,4,0,1,1
117114,1,0,0,0
117114,2,1,0,0
117116,1,0,1,1
117116,2,0,1,1
117116,3,0,1,1
117117,1,0,0,1
117117,2,1,0,1
117118,1,0,1,1
117118,2,0,1,1
117119,1,0,1,1
117120,1,0,1,1
117122,1,0,1,0
117122,2,0,1,0
117122,3,0,1,0
117124,1,0,1,1
117124,2,0,1,1
117124,3,0,1,1
117124,4,0,1,1
117125,1,0,1,0
117126,1,0,1,0
117126,2,0,1,0
117126,3,0,1,0
117127,1,0,1,0
117127,2,0,1,0
117127,3,0,1,0
117128,1,0,1,1
117130,1,0,1,0
117134,1,0,0,0
117134,2,1,0,0
117135,1,1,0,1
117138,1,0,1,1
117138,2,0,1,1
117138,3,0,1,1
117139,1,0,0,1
117139,2,1,0,1
117140,1,0,0,1
117140,2,0,0,1
117140,3,1,0,1
117141,1,0,0,1
117141,2,1,0,1
117142,1,0,1,0
117142,2,0,1,0
117143,1,0,0,0
117143,2,1,0,0
117144,1,0,1,0
117144,2,0,1,0
117145,1,0,0,0
117145,2,1,0,0
117146,1,0,1,1
117146,2,0,1,1
117146,3,0,1,1
117147,1,0,1,1
117148,1,0,1,1
117148,2,0,1,1
117148,3,0,1,1
117149,1,0,1,1
117149,2,0,1,1
117151,1,0,0,1
117151,2,1,0,1
117152,1,0,1,1
117154,1,0,0,1
117154,2,1,0,1
117155,1,0,1,0
117155,2,0,1,0
117155,3,0,1,0
117157,1,0,0,1
117157,2,0,0,1
117157,3,0,0,1
117157,4,1,0,1
117164,1,0,0,1
117164,2,1,0,1
117165,1,0,1,1
117165,2,0,1,1
117165,3,0,1,1
117166,1,0,1,0
117166,2,0,1,0
117166,3,0,1,0
117167,1,0,0,1
117167,2,1,0,1
117190,1,0,1,0
118102,1,0,1,1
118102,2,0,1,1
118102,3,0,1,1
118103,1,1,0,0
118105,1,0,1,0
118105,2,0,1,0
118105,3,0,1,0
118107,1,1,0,0
118108,1,0,0,1
118108,2,1,0,1
118109,1,0,0,1
118109,2,1,0,1
118110,1,0,0,1
118110,2,1,0,1
118111,1,0,0,0
118111,2,0,0,0
118111,3,1,0,0
118112,1,0,1,0
118112,2,0,1,0
118112,3,0,1,0
118113,1,0,0,0
118113,2,0,0,0
118113,3,1,0,0
118114,1,0,1,0
118114,2,0,1,0
118114,3,0,1,0
118115,1,0,1,1
118115,2,0,1,1
118115,3,0,1,1
118116,1,0,1,0
118116,2,0,1,0
118116,3,0,1,0
118117,1,0,1,0
118117,2,0,1,0
118117,3,0,1,0
118118,1,0,1,0
118118,2,0,1,0
118118,3,0,1,0
118120,1,0,1,0
118120,2,0,1,0
118120,3,0,1,0
118121,1,1,0,1
118122,1,0,0,1
118122,2,0,0,1
118122,3,0,0,1
118122,4,1,0,1
118124,1,0,1,1
118124,2,0,1,1
118124,3,0,1,1
118125,1,0,1,0
118125,2,0,1,0
118126,1,0,1,0
118126,2,0,1,0
118126,3,0,1,0
118126,4,0,1,0
118128,1,0,1,0
118128,2,0,1,0
118128,3,0,1,0
118129,1,1,0,0
118130,1,0,1,0
118130,2,0,1,0
118130,3,0,1,0
118131,1,0,1,0
118131,2,0,1,0
118131,3,0,1,0
118131,4,0,1,0
118132,1,0,1,0
118132,2,0,1,0
118132,3,0,1,0
118133,1,0,0,0
118133,2,1,0,0
118135,1,1,0,0
118136,1,0,1,0
118136,2,0,1,0
118136,3,0,1,0
118137,1,0,1,1
118137,2,0,1,1
118137,3,0,1,1
118138,1,0,0,0
118138,2,1,0,0
118139,1,1,0,0
118141,1,0,0,1
118141,2,1,0,1
118142,1,0,1,1
118143,1,1,0,1
118144,1,0,0,0
118144,2,1,0,0
118145,1,1,0,1
118148,1,1,0,1
118151,1,0,1,0
118151,2,0,1,0
118151,3,0,1,0
118156,1,0,1,0
118156,2,0,1,0
118156,3,0,1,0
118156,4,0,1,0
118157,1,0,0,1
118157,2,1,0,1
118158,1,0,1,1
118158,2,0,1,1
118159,1,0,0,0
118159,2,1,0,0
118160,1,0,0,0
118160,2,1,0,0
118161,1,0,0,1
118161,2,1,0,1
118162,1,0,0,1
118162,2,0,0,1
118162,3,0,0,1
118162,4,1,0,1
118163,1,0,1,0
118163,2,0,1,0
118163,3,0,1,0
119101,1,0,1,1
119101,2,0,1,1
119101,3,0,1,1
119102,1,0,1,1
119102,2,0,1,1
119102,3,0,1,1
119102,4,0,1,1
119103,1,0,0,1
119103,2,0,0,1
119103,3,1,0,1
119104,1,1,0,0
119105,1,0,1,0
119105,2,0,1,0
119105,3,0,1,0
119105,4,0,1,0
119107,1,0,1,1
119107,2,0,1,1
119107,3,0,1,1
119107,4,0,1,1
119108,1,0,1,1
119108,2,0,1,1
119108,3,0,1,1
119108,4,0,1,1
119109,1,0,1,0
119109,2,0,1,0
119109,3,0,1,0
119109,4,0,1,0
119110,1,0,1,0
119110,2,0,1,0
119110,3,0,1,0
119111,1,0,0,0
119111,2,0,0,0
119111,3,0,0,0
119111,4,1,0,0
119112,1,0,0,1
119112,2,1,0,1
119113,1,0,1,0
119113,2,0,1,0
119113,3,0,1,0
119114,1,0,1,0
119114,2,0,1,0
119114,3,0,1,0
119114,4,0,1,0
119115,1,0,1,1
119116,1,0,0,0
119116,2,0,0,0
119116,3,1,0,0
119117,1,0,1,0
119119,1,0,1,1
119119,2,0,1,1
119120,1,0,1,0
119120,2,0,1,0
119120,3,0,1,0
119120,4,0,1,0
119121,1,0,1,1
119121,2,0,1,1
119122,1,0,0,0
119122,2,0,0,0
119122,3,1,0,0
119123,1,0,1,1
119123,2,0,1,1
119123,3,0,1,1
119123,4,0,1,1
119125,1,0,0,1
119125,2,1,0,1
119126,1,0,0,0
119126,2,0,0,0
119126,3,1,0,0
119127,1,0,1,0
119127,2,0,1,0
119127,3,0,1,0
119130,1,0,1,0
119130,2,0,1,0
119130,3,0,1,0
119131,1,0,1,0
119131,2,0,1,0
119131,3,0,1,0
119131,4,0,1,0
119133,1,0,1,0
119133,2,0,1,0
119133,3,0,1,0
119133,4,0,1,0
119134,1,0,0,0
119134,2,0,0,0
119134,3,1,0,0
119136,1,0,1,1
119136,2,0,1,1
119136,3,0,1,1
119136,4,0,1,1
119137,1,0,0,1
119137,2,1,0,1
119138,1,0,1,0
119138,2,0,1,0
119138,3,0,1,0
119139,1,0,1,1
119139,2,0,1,1
119139,3,0,1,1
119139,4,0,1,1
119140,1,0,0,0
119140,2,0,0,0
119140,3,1,0,0
119141,1,0,1,0
119141,2,0,1,0
119141,3,0,1,0
119141,4,0,1,0
119143,1,0,0,1
119143,2,0,0,1
119143,3,1,0,1
119145,1,0,0,0
119145,2,0,0,0
119145,3,0,0,0
119145,4,1,0,0
119146,1,0,1,0
119147,1,0,0,1
119147,2,0,0,1
119147,3,0,0,1
119147,4,1,0,1
119148,1,0,0,0
119148,2,0,0,0
119148,3,1,0,0
119149,1,0,1,0
119149,2,0,1,0
119149,3,0,1,0
119150,1,0,1,1
119150,2,0,1,1
119150,3,0,1,1
119152,1,0,0,0
119152,2,0,0,0
119152,3,1,0,0
119153,1,0,1,0
119153,2,0,1,0
119153,3,0,1,0
119154,1,0,1,0
119154,2,0,1,0
119154,3,0,1,0
119154,4,0,1,0
119155,1,0,1,0
119155,2,0,1,0
119155,3,0,1,0
119156,1,1,0,1
119157,1,0,1,0
119157,2,0,1,0
119157,3,0,1,0
119158,1,0,1,1
119159,1,0,1,1
119159,2,0,1,1
119159,3,0,1,1
119160,1,0,1,1
119160,2,0,1,1
119160,3,0,1,1
119160,4,0,1,1
119161,1,0,1,1
119161,2,0,1,1
119161,3,0,1,1
119162,1,0,0,1
119162,2,0,0,1
119162,3,0,0,1
119162,4,1,0,1
119163,1,0,0,0
119163,2,0,0,0
119163,3,1,0,0
120101,1,0,1,0
120101,2,0,1,0
120101,3,0,1,0
120101,4,0,1,0
120102,1,0,0,0
120102,2,1,0,0
120103,1,0,0,1
120103,2,0,0,1
120103,3,0,0,1
120103,4,1,0,1
120104,1,0,0,1
120104,2,0,0,1
120104,3,0,0,1
120104,4,1,0,1
120106,1,0,1,0
120106,2,0,1,0
120106,3,0,1,0
120106,4,0,1,0
120107,1,0,0,1
120107,2,0,0,1
120107,3,0,0,1
120107,4,1,0,1
120108,1,1,0,1
120109,1,1,0,0
120110,1,0,0,1
120110,2,1,0,1
120111,1,0,0,0
120111,2,1,0,0
120115,1,1,0,0
120116,1,0,0,1
120116,2,1,0,1
120117,1,0,0,1
120117,2,1,0,1
120121,1,0,1,1
120121,2,0,1,1
120122,1,0,0,1
120122,2,1,0,1
120123,1,1,0,1
120124,1,0,0,0
120124,2,0,0,0
120124,3,0,0,0
120124,4,1,0,0
120125,1,0,0,0
120125,2,1,0,0
120128,1,0,0,0
120128,2,1,0,0
120130,1,0,0,1
120130,2,0,0,1
120130,3,1,0,1
120135,1,0,0,0
120135,2,0,0,0
120135,3,0,0,0
120135,4,1,0,0
120136,1,0,0,1
120136,2,1,0,1
120137,1,0,1,0
120137,2,0,1,0
120137,3,0,1,0
120137,4,0,1,0
120138,1,1,0,1
120139,1,0,1,0
120139,2,0,1,0
120139,3,0,1,0
120139,4,0,1,0
120142,1,0,0,1
120142,2,0,0,1
120142,3,1,0,1
120145,1,0,0,1
120145,2,1,0,1
120146,1,0,0,0
120146,2,1,0,0
120147,1,1,0,1
120149,1,0,0,1
120149,2,1,0,1
120151,1,1,0,1
120152,1,0,1,1
120152,2,0,1,1
120152,3,0,1,1
120152,4,0,1,1
120157,1,1,0,1
120159,1,0,0,0
120159,2,1,0,0
120161,1,0,0,1
120161,2,1,0,1
120163,1,0,1,0
120163,2,0,1,0
120163,3,0,1,0
120164,1,0,1,1
120164,2,0,1,1
120164,3,0,1,1
120165,1,1,0,1
120166,1,0,0,1
120166,2,1,0,1
120167,1,0,0,1
120167,2,1,0,1
120168,1,1,0,0
121101,1,0,0,0
121101,2,0,0,0
121101,3,0,0,0
121101,4,1,0,0
121102,1,0,1,1
121102,2,0,1,1
121102,3,0,1,1
121104,1,0,0,0
121104,2,0,0,0
121104,3,1,0,0
121106,1,0,0,0
121106,2,0,0,0
121106,3,1,0,0
121107,1,0,0,1
121107,2,1,0,1
121108,1,0,1,1
121108,2,0,1,1
121108,3,0,1,1
121110,1,0,0,0
